,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Date
16,8:00 AM, 82 °F, 75 °F, 79 %,  SW, 8 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
17,8:30 AM, 84 °F, 77 °F, 79 %,  SW, 10 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
18,9:00 AM, 84 °F, 75 °F, 74 %,  SW, 8 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
19,9:30 AM, 84 °F, 75 °F, 74 %,  WSW, 9 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
20,10:00 AM, 86 °F, 75 °F, 70 %,  WSW, 13 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
21,10:30 AM, 88 °F, 75 °F, 66 %,  SW, 10 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
22,11:00 AM, 88 °F, 75 °F, 66 %,  WSW, 10 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
23,11:30 AM, 88 °F, 75 °F, 66 %,  SW, 9 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
24,12:00 PM, 88 °F, 75 °F, 66 %,  SW, 12 mph, 0 mph, 29.73 in, 0.0 in,2022-08-26
25,12:30 PM, 90 °F, 75 °F, 62 %,  WSW, 12 mph, 0 mph, 29.70 in, 0.0 in,2022-08-26
26,1:00 PM, 88 °F, 77 °F, 70 %,  SW, 10 mph, 0 mph, 29.70 in, 0.0 in,2022-08-26
27,1:30 PM, 84 °F, 73 °F, 70 %,  SW, 10 mph, 0 mph, 29.70 in, 0.0 in,2022-08-26
28,2:00 PM, 81 °F, 77 °F, 89 %,  W, 14 mph, 0 mph, 29.70 in, 0.0 in,2022-08-26
29,2:30 PM, 77 °F, 75 °F, 94 %,  SW, 18 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
30,3:00 PM, 75 °F, 75 °F, 100 %,  WSW, 15 mph, 0 mph, 29.73 in, 0.0 in,2022-08-26
31,3:30 PM, 75 °F, 73 °F, 94 %,  WSW, 12 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
32,4:00 PM, 77 °F, 73 °F, 89 %,  WSW, 10 mph, 0 mph, 29.73 in, 0.0 in,2022-08-26
33,4:30 PM, 77 °F, 73 °F, 89 %,  W, 5 mph, 0 mph, 29.73 in, 0.0 in,2022-08-26
34,5:00 PM, 77 °F, 73 °F, 89 %,  W, 5 mph, 0 mph, 29.73 in, 0.0 in,2022-08-26
35,5:30 PM, 77 °F, 73 °F, 89 %,  VAR, 2 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
36,6:00 PM, 77 °F, 73 °F, 89 %,  WNW, 5 mph, 0 mph, 29.76 in, 0.0 in,2022-08-26
37,6:30 PM, 77 °F, 73 °F, 89 %,  VAR, 3 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
38,7:00 PM, 77 °F, 73 °F, 89 %,  VAR, 2 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
39,7:30 PM, 77 °F, 73 °F, 89 %,  VAR, 2 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
40,8:00 PM, 77 °F, 75 °F, 94 %,  VAR, 2 mph, 0 mph, 29.79 in, 0.0 in,2022-08-26
41,8:30 PM, 77 °F, 73 °F, 89 %,  VAR, 3 mph, 0 mph, 29.82 in, 0.0 in,2022-08-26
42,9:00 PM, 77 °F, 75 °F, 94 %,  VAR, 3 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
43,9:30 PM, 77 °F, 75 °F, 94 %,  VAR, 1 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
44,10:00 PM, 77 °F, 75 °F, 94 %,  VAR, 2 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
45,10:30 PM, 77 °F, 75 °F, 94 %,  ENE, 5 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
46,11:00 PM, 77 °F, 75 °F, 94 %,  VAR, 3 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
47,11:30 PM, 77 °F, 73 °F, 89 %,  E, 5 mph, 0 mph, 29.85 in, 0.0 in,2022-08-26
